SMILES,D2R_Activity,D2R_pXC50,D2R_inhibition,_5HT2A_Activity,_5HT2A_pXC50,_5HT2A_inhibition,D2R__5HT2A_Activity,D2R__5HT2A_inhibition,D2R__5HT2A_pXC50
CN1CCN(C2=Cn3cccc3Sc3ccc(Cl)cc32)CC1,0.8157023787498474,8.458065372237344,72.56007226673765,0.5959879755973816,8.929828698165894,72.14054421087026,0.7058451771736145,72.35030823880396,8.693947035201619
CC1Cc2c(cccc2OC(C)C)Cc2cc(Br)c(O)cc2CN1,0.7591899633407593,6.425119274595663,51.66961447817259,0.1268109232187271,7.625633292267021,30.575118645320586,0.4430004432797432,41.12236656174659,7.025376283431342
COc1cccc(S(=O)(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)c1,0.24060918390750885,7.578184304104115,50.73880352040848,0.4126585125923157,8.252056238524663,64.94412792478757,0.32663384824991226,57.84146572259802,7.915120271314389
Oc1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4)CC3)cc2n1,0.3953946828842163,8.2474337681153,49.00560829895689,0.4725229740142822,7.3869324517937685,70.03358782713485,0.43395882844924927,59.519598063045876,7.817183109954534
CN1CCc2ccc3ccc(CCN4CCN(c5nsc6ccccc56)CC4)cc3c2C1,0.46622535586357117,7.739307648743396,51.556158600717225,0.5168117880821228,8.654575580931262,67.03314393257321,0.491518571972847,59.29465126664522,8.196941614837328
Oc1ccc2[nH]cc(CCCCN3CCN(c4cccc5c4CCCC5)CC3)c2c1,0.5925366878509521,8.717326918534898,64.44710171265527,0.5008575320243835,7.372030606886094,68.37470093100771,0.5466971099376678,66.41090132183149,8.044678762710497
Cc1cccc(N2CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1C,0.3539005517959595,8.017723849633496,43.83848393119233,0.6296191215515137,8.219645753220188,80.6449762708911,0.4917598366737366,62.24173010104172,8.118684801426841
COc1ccccc1N1CCN(CCCNC(=O)c2ccc(-c3ccccc3CCc3ccccc3)cc2)CC1,0.05630018189549446,6.44099790813848,24.772259851405476,0.38862866163253784,6.902188051083314,58.70467532700961,0.22246442176401615,41.738467589207545,6.671592979610898
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.7689788341522217,5.408672307563719,69.36519841608919,0.6834198236465454,5.596249970457936,75.78214058926,0.7261993288993835,72.57366950267459,5.502461139010827
S=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1cccc(I)c1,0.3504374027252197,8.065018646995664,46.911809446783174,0.5091255903244019,7.206837578761871,68.32638869033428,0.4297814965248108,57.619099068558725,7.6359281128787675
