SMILES,D2R_Activity,D2R_pXC50,D2R_inhibition,_5HT2A_Activity,_5HT2A_pXC50,_5HT2A_inhibition,D2R__5HT2A_Activity,D2R__5HT2A_inhibition,D2R__5HT2A_pXC50
CN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1,0.4494601786136627,6.474211574223455,42.38186353510808,0.6592629551887512,7.046697699630778,75.55140719861774,0.554361566901207,58.96663536686291,6.760454636927117
COc1ccc(NC(=O)c2ccc(OCCCN3CCN(c4ccccc4OC)CC3)cc2)cc1N1CCN(C)CC1,0.44393685460090637,6.809865856184405,53.193156948816124,0.4916200339794159,6.405142116204061,67.16902048479542,0.46777844429016113,60.181088716805775,6.607503986194233
Nc1cc(Cl)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,0.6339231729507446,7.47965442040342,53.36169897259681,0.4533688724040985,9.04397512485464,64.91181645187493,0.5436460226774216,59.13675771223587,8.26181477262903
Cc1cccc(N2CCN(CCCCc3cc4ccccc4o3)CC2)c1,0.39894238114356995,6.573861238308691,53.57920657332984,0.47111034393310547,7.202054204643073,68.86938100303291,0.4350263625383377,61.22429378818138,6.887957721475882
COC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,0.5836012959480286,7.071041503578727,41.84669286528744,0.3221355080604553,6.115956753919155,49.05019408296909,0.45286840200424194,45.44844347412827,6.593499128748942
NCCc1c[nH]c2ccc(CCC(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)cc12,0.30511710047721863,6.976021314873526,31.71371060701908,0.26673534512519836,5.529413910028403,52.16514984553148,0.2859262228012085,41.93943022627528,6.252717612450964
COc1cccc(C(=O)Nc2ccc3nc(N4CCN(C)CC4)cc(C)c3c2)c1OC,0.3747476637363434,6.443492959165434,38.44286592901826,0.317397803068161,6.539572693452382,48.87675661824863,0.3460727334022522,43.659811273633444,6.491532826308909
COc1ccccc1N1CCN(CCn2c(=O)[nH]c3cnc(Nc4ccc(F)cc4)nc3c2=O)CC1,0.3271293640136719,7.224278301969706,36.69520721846656,0.5905760526657104,6.090589226166355,72.56343278515536,0.45885270833969116,54.62932000181095,6.65743376406803
CSc1ccc(CC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,0.1601833701133728,6.178184753899606,32.07111343238537,0.5176724791526794,6.6382894906745245,69.09645513286509,0.3389279246330261,50.58378428262523,6.4082371222870655
O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,0.017964670434594154,6.159692546397748,21.629316308340684,0.35263893008232117,7.110506178391383,52.522710116477256,0.18530180025845766,37.07601321240897,6.635099362394566
Cc1ccc(N=Nc2cccc(S(N)(=O)=O)c2)cc1C,0.14272382855415344,5.6572180320332865,43.55855756011474,0.27707964181900024,6.381422641407688,44.49523158433669,0.20990173518657684,44.026894572225714,6.019320336720487
CC1C2Cc3ccc(C(=O)NCCCN4CCN(c5ccccc5F)CC4)cc3C1(C)CCN2CC1CC1,0.46681344509124756,6.190883803259199,51.17805580329388,0.553023636341095,6.775124113063436,71.07405364756998,0.5099185407161713,61.12605472543193,6.4830039581613175
Cc1cc(NC(=O)CCNC(=O)Nc2nc(C)c(C(=O)N(C)C)s2)ccc1F,0.21816739439964294,6.467477043899685,15.845862663945347,0.1654828041791916,4.356829067300502,16.797331830679227,0.19182509928941727,16.321597247312287,5.412153055600093
C=CCN1CCN(Cc2ccc(Cl)cc2Cl)CC1,0.8766966462135315,5.789558478815769,71.6595095327674,0.6447118520736694,6.586733169341529,71.26392129330752,0.7607042491436005,71.46171541303747,6.188145824078649
