SMILES,D2R_Activity,D2R_pXC50,D2R_inhibition,_5HT2A_Activity,_5HT2A_pXC50,_5HT2A_inhibition,D2R__5HT2A_Activity,D2R__5HT2A_inhibition,D2R__5HT2A_pXC50
CN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CCN2CCC(c3ccc4c(c3)OCO4)CC2)CC1,0.6167795062065125,6.215620399024852,46.16431102359416,0.5188534259796143,5.940494975550973,70.06529542203401,0.5678164660930634,58.11480322281409,6.078057687287912
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,0.17692220211029053,6.605025081473475,37.96882443303566,0.4618831276893616,7.210328041903653,65.05837684590496,0.31940266489982605,51.51360063947031,6.907676561688564
CCCN(CCC)C1CCc2cccc(O)c2C1,0.1259603053331375,5.792719719762846,36.68096212722949,0.21235430240631104,6.270245044550602,58.285879925882014,0.16915730386972427,47.48342102655575,6.0314823821567245
O=C(O)CCNC1CCN(c2ccc(N3CCC(Cc4ccccc4)CC3)cc2)C1,0.10247310250997543,5.313535113289714,19.120803659041222,0.37736767530441284,5.614371845894103,52.564777618620695,0.23992038890719414,35.84279063883096,5.463953479591909
Cc1cncc(N2CCN(CCCNC(=O)Nc3ccc(Cl)c(Cl)c3)CC2)c1,0.8043602108955383,6.6896827916807995,73.6205158414136,0.5930383205413818,6.294763996413528,68.5585557913595,0.6986992657184601,71.08953581638656,6.492223394047164
CC(C)(C)c1cccc(C(C)(C)NCC(O)c2ccccc2)c1,0.08346309512853622,5.426891996619737,15.481479793693865,0.08013685047626495,7.01303964333345,20.40746456489048,0.08179997280240059,17.94447217929217,6.2199658199765935
O=C(NCCC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccc(F)cc1,0.11297614127397537,6.68337002934146,27.79364637268036,0.530093789100647,5.403934363245354,65.749319271903,0.3215349651873112,46.77148282229168,6.043652196293407
Cc1c2c(n3c1CCN(CCCCCCN1CCN(c4ccccc4)CC1)CC3)CC(C)(C)S2,0.7496495246887207,6.737347825684307,70.38679492397506,0.533772349357605,7.24745749849301,73.07967250201898,0.6417109370231628,71.73323371299702,6.992402662088659
O=C(NCC1CC1)C1CCN(C(=O)c2cc3sccc3n2Cc2ccc(F)cc2)CC1,0.049210041761398315,6.4759047830526795,14.114492678242659,0.40439507365226746,6.109959063996374,52.064374702640066,0.22680255770683289,33.08943369044136,6.292931923524527
O=C(O)COc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,0.8834416270256042,6.597534567042342,77.15380434261621,0.09646590799093246,4.831498556215903,4.3776266764038,0.48995376750826836,40.76571550951,5.714516561629123
NC(=O)NCCCC1CCc2ccc(C(F)(F)F)cc21,0.30892014503479004,7.210488942792469,25.571621132256872,0.4494801163673401,6.497585491922787,44.96845403193044,0.37920013070106506,35.27003758209366,6.854037217357628
