SMILES,D2R_Activity,D2R_pXC50,D2R_inhibition,D3R_Activity,D3R_pXC50,D3R_inhibition,D2R_D3R_Activity,D2R_D3R_inhibition,D2R_D3R_pXC50
CN1CCN(C2=Cn3cccc3Sc3ccc(Cl)cc32)CC1,0.8157023787498474,8.458065372237344,72.56007226673765,0.6321009993553162,8.40927815560546,59.60500255682014,0.7239016890525818,66.0825374117789,8.433671763921403
CCN(CC)CCOc1ccc(C=C2C(=O)Nc3ccc(Cl)cc32)cc1,0.8857216835021973,6.357408421683218,85.82166291585929,0.3625890910625458,5.942860940549868,47.421514325197656,0.6241553872823715,66.62158862052847,6.150134681116542
CCCN(CCN1CCN(c2cccc3ncccc23)CC1)C1CCc2nc(N)sc2C1,0.19497232139110565,7.17055298644755,36.86614781829538,0.6981925964355469,8.654264375686521,73.06885560414804,0.44658245891332626,54.967501711221715,7.912408681067036
c1ccc(N2CCN(CCCCNc3ccnc4ccccc34)CC2)cc1,0.21178549528121948,7.846934968312354,44.05988114405319,0.6103619337081909,6.795811220459785,61.90008330398407,0.4110737144947052,52.97998222401863,7.32137309438607
Oc1ccc(N2CCN(CCCCc3c[nH]c4ccc(F)cc34)CC2)cc1,0.7303664684295654,7.849302324789148,67.7153774291653,0.6792392730712891,7.079585333853225,67.74059780196588,0.7048028707504272,67.72798761556558,7.464443829321187
Fc1ccccc1N1CCN(CCCCNC(=O)c2ccc3[nH]ccc3c2)CC1,0.18782372772693634,6.992228744180433,39.28167276696513,0.6004924178123474,8.657931573289893,60.18528340645635,0.3941580727696419,49.73347808671074,7.8250801587351635
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1I,0.3302980363368988,7.735234438743342,42.268447514424395,0.6144202351570129,8.777705077984438,62.61592250992307,0.47235913574695587,52.44218501217373,8.25646975836389
FCCOc1ccccc1N1CCN(CCCCNc2cc3ccccn3n2)CC1,0.32784128189086914,8.643058257542513,47.40164917063744,0.4900634288787842,7.447998587393294,56.672548122780405,0.40895235538482666,52.03709864670893,8.045528422467903
CCCN(CCCCCCNC(=O)Nc1ccccc1OC)C1CCc2ccc(O)cc2C1,0.24423760175704956,7.997472377420776,50.72876267985254,0.5101537704467773,7.755809164163719,54.927038497728084,0.37719568610191345,52.827900588790314,7.876640770792248
Oc1ccc2c(c1)OC(CNCc1ccccc1)CC2,0.3326725661754608,8.551985169088859,44.60649530620209,0.464240163564682,8.150400446416885,42.603059483519814,0.3984563648700714,43.60477739486095,8.351192807752872
COc1ccccc1N1CCN(CCCc2ccc(CN3CCCCCCCC3=O)o2)CC1,0.4307372570037842,7.198198097875504,44.52514865718715,0.6265607476234436,6.232712694334836,55.79480506520047,0.5286490023136139,50.15997686119381,6.71545539610517
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5nc(CCCc6ccccc6)[nH]c45)CC3)cc12,0.3411346673965454,9.077928235581975,42.64621050732001,0.5054022669792175,7.590843554422327,54.5616225423455,0.42326846718788147,48.603916524832755,8.334385895002152
CCN1CCN(c2ccccc2Sc2ccc(O)cc2)CC1,0.7123594284057617,8.12387966400864,72.71917232350599,0.597334623336792,7.3360105685739985,61.108024832409995,0.6548470258712769,66.913598577958,7.7299451162913195
CCCN1CCCC1CNC(=O)c1c(OC)c(O)cc(I)c1OC,0.8695933818817139,8.730975230365074,61.94005967603367,0.24923884868621826,9.184348783007867,32.05313410180567,0.5594161152839661,46.99659688891967,8.95766200668647
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(I)c3c2CCCC3)CC1,0.2918514907360077,7.862306802518255,39.29595988665694,0.6642718315124512,8.449834056277258,66.49611553451501,0.47806166112422943,52.89603771058597,8.156070429397756
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)c(Cl)c32)CC1,0.7223268151283264,8.418964066856276,59.407864950581256,0.7095223665237427,7.9734499607508384,65.84888591643184,0.7159245908260345,62.62837543350655,8.196207013803557
Oc1cc2c(OCCNCc3ccc4ccccc4n3)ccc(Cl)c2[nH]1,0.4336492419242859,8.668018681252175,44.237413424767276,0.2852015793323517,7.015341601134623,38.985357182225705,0.3594254106283188,41.61138530349649,7.8416801411933985
C#CCN(CCCCN1CCN(c2ccccc2OC)CC1)C1CCc2ccc(O)cc2C1,0.3452882766723633,7.734494100337399,58.660716040620756,0.6296831965446472,8.287432227118286,67.17718651811381,0.48748573660850525,62.918951279367285,8.010963163727842
CCCN(CCN1CCN(c2ccnc3ccccc23)CC1)C1CCc2c(O)cccc2C1,0.23918335139751434,8.230381841842787,44.946439843607344,0.7194401621818542,8.767228368588437,75.4200338542717,0.4793117567896843,60.183236848939515,8.498805105215613
Oc1ccc2[nH]cc(CCCC3CCN(CC4CCCCCCC4)CC3)c2c1,0.661356508731842,7.184530026603449,68.63710308692511,0.6449037790298462,7.0356287019987915,36.0193714601616,0.6531301438808441,52.32823727354335,7.11007936430112
CCCN(CCc1cccs1)C1CCc2ccc(O)cc2C1,0.18969154357910156,7.945908461598975,45.42406959875504,0.6885290145874023,8.277863584253826,69.82909267566922,0.43911027908325195,57.62658113721213,8.1118860229264
CN1CCc2cc(OCCF)cc3c2C1Cc1cccc(O)c1-3,0.9312905669212341,7.153126102847923,85.83882789885955,0.6458783745765686,6.896826180170188,62.99263145860314,0.7885844707489014,74.41572967873134,7.024976141509056
OCC1=C2CCC(CCCCN3C=C(c4ccccc4OCCF)CC3)CC2CC1,0.3574405014514923,6.732853041585132,45.66027922311899,0.6363940238952637,7.89678425301446,43.89187752762903,0.496917262673378,44.77607837537401,7.314818647299797
CCN(CCCc1c[nH]c2ccc(F)cc12)CCCc1ccccc1,0.34787529706954956,7.55665055875871,44.92066273202032,0.6544268131256104,5.532662729906074,68.84317356366617,0.50115105509758,56.881918147843244,6.544656644332392
Fc1cccc(F)c1OCCCCN1CCN(c2ccccc2OCCF)CC1,0.7760081887245178,7.449524845772317,58.51882388952986,0.5788650512695312,8.188691952047373,59.87510368125062,0.6774366199970245,59.19696378539024,7.8191083989098455
O=C1CCc2ccc(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.7811995148658752,8.124036390776304,74.93251900738993,0.6657425761222839,6.943233900624034,64.16597240129445,0.7234710454940796,69.54924570434218,7.533635145700169
CCCN(CCc1ccccc1)C1CCc2ccc3[nH]ccc3c2C1,0.06501258164644241,7.994482564805628,22.789076826213332,0.6950531601905823,6.893143908875019,68.31292079971912,0.38003287091851234,45.55099881296623,7.443813236840324
