SMILES,AChE_Activity,AChE_pXC50,AChE_inhibition,MAOB_Activity,MAOB_pXC50,MAOB_inhibition,AChE_MAOB_Activity,AChE_MAOB_inhibition,AChE_MAOB_pXC50
CN=C1N=C(Cc2c[nH]c3cccc(Br)c23)C(=O)N1C,0.4643206000328064,6.5530523953777,52.047596521633814,0.025120386853814125,5.348539846918031,29.67948465342598,0.24472049344331026,40.8635405875299,5.9507961211478655
CC1CCCCC1OCC(=O)NCCc1ccc(Cl)cc1,0.2088211178779602,4.6824012967527215,28.069605469033988,0.16922608017921448,5.914415836798346,41.25868347408976,0.18902359902858734,34.66414447156187,5.298408566775533
Cc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2,0.4261088967323303,6.461397033754833,39.758189552049245,0.0163197610527277,5.776026958774263,43.301380301104494,0.221214328892529,41.529784926576866,6.118711996264548
Nc1nc2cc3c(cc2s1)CCC(Cc1ccc(Br)cc1)O3,0.2672399878501892,5.077176069904582,32.223131882671126,0.22001752257347107,4.9209679724224955,56.23649606954269,0.24362875521183014,44.22981397610691,4.999072021163538
CCOc1ccc2cc(C(C)=O)c(=O)oc2c1,0.23496831953525543,6.010829897760002,51.56092555107176,0.05625646188855171,5.350846157415307,45.33274138541344,0.14561239071190357,48.4468334682426,5.680838027587654
O=[N+]([O-])c1ccc(C2Nc3ccccc3-c3ccccc32)cc1,0.5787612795829773,5.233360680039256,53.338640369055426,0.35278892517089844,4.992021520868412,47.50248660581027,0.46577510237693787,50.420563487432844,5.112691100453834
N#Cc1c(N2CCCC(N)C2)nc2c(c1-c1ccccc1)OCO2,0.02663150615990162,4.847409219359644,19.24272433162174,0.2607499957084656,4.412269201906277,40.29177426957253,0.1436907509341836,29.767249300597136,4.6298392106329604
COc1ccc2c(c1)CCCC2=NOC(=O)c1cccc(C(F)(F)F)c1,0.02535122074186802,4.485222831926962,20.827078252580815,0.5380778312683105,6.247348389420177,62.016567280535796,0.2817145260050893,41.42182276655831,5.36628561067357
CC(C)C1=CC2=CC=C(C)C(CCC3CC(O)CC(=O)O3)C2C(=O)C1,0.09434180706739426,4.319750170508393,35.171775737136485,0.028788292780518532,5.454915902843645,29.256486794104834,0.061565049923956394,32.21413126562066,4.887333036676019
CCCCCCN1CC(O)C(n2cc(C3=CCNCC3)nn2)C1,0.1091601550579071,4.494232649652582,34.53046739270982,0.29713404178619385,4.441960063512266,48.06836954397869,0.20314709842205048,41.29941846834426,4.468096356582423
COc1nc(C)cc(-c2csc(Nc3ccc(S(N)(=O)=O)cc3)n2)n1,0.10348571091890335,5.0154838083947215,39.308945891721855,0.07690057903528214,5.519132418172084,41.38257436271889,0.09019314497709274,40.34576012722037,5.267308113283403
O=C1Nc2ccc(O)cc2C1=Cc1cccc(OC(=O)NCc2ccco2)c1,0.06291977316141129,7.212506905845796,20.47254370872628,0.13260938227176666,5.180958282465875,35.499527730384955,0.09776457771658897,27.986035719555616,6.1967325941558355
CN=C1C(=Cc2coc3ccc(OCc4ccccc4)cc23)C(=O)N=C1[N+](=O)[O-],0.3608003556728363,6.6329810150298565,48.766303103148424,0.21324405074119568,6.014159736231255,51.168279474019506,0.287022203207016,49.967291288583965,6.323570375630556
CN(C)c1ccc(C=C2C(=O)c3ccccc3C2=O)cc1,0.039745792746543884,6.572123319695841,46.13369504618548,0.05683952569961548,7.179490158383113,34.60792129873551,0.04829265922307968,40.3708081724605,6.8758067390394775
COc1cc2c(cc1OC)CN(CC(=O)Nc1ccc(Cl)c(Cl)c1)CC2,0.05323445051908493,4.504676226513496,26.4363472129001,0.050122927874326706,4.292397775028469,21.71364944919573,0.05167868919670582,24.074998331047915,4.3985370007709825
Cc1ccc(C(C)C)c(OCc2ccc3ncccc3c2)c1,0.1342822164297104,4.657399729542331,28.394336974238275,0.058749862015247345,5.963681673200157,39.153854955549136,0.09651603922247887,33.774095964893704,5.310540701371244
Cc1nc2cnc(N(C)C)nc2n(C2CC2)c1=O,0.09626004099845886,5.560415754355827,40.30650221023137,0.036719486117362976,5.387232080435577,33.88023548122082,0.06648976355791092,37.0933688457261,5.473823917395702
Oc1ccc2cc(-c3ccccc3)ncc2c1,0.1500571072101593,4.525141950095493,30.179803042985533,0.33678174018859863,5.155579980150964,48.29475690553622,0.24341942369937897,39.23727997426087,4.840360965123228
O=C(CNC(=O)c1ccccc1)OCc1ccccc1F,0.03494085744023323,4.513391939801106,19.17575977145349,0.15618155896663666,5.628581852174847,42.62842469202991,0.09556120820343494,30.902092231741698,5.070986895987977
CC(=O)c1ccc(C=Cc2ccc3ccc(C)c(O)c3n2)cc1,0.06583850085735321,5.9533666204538465,31.497903314203484,0.21369503438472748,5.984486430500193,49.23155201590282,0.13976676762104034,40.36472766505315,5.96892652547702
